8.062221361211976967e-02	2.220446049250313081e-16	2.220446049250313081e-16	2.220446049250313081e-16	2.220446049250313081e-16	2.220446049250313081e-16	5.877021071874308222e-02	9.622155113105494012e-03	2.220446049250313081e-16	2.220446049250313081e-16	3.187412152882037608e-01	2.220446049250313081e-16	1.262796073056780821e-02	3.559355523778133523e-02	2.220446049250313081e-16	1.410766036470217921e-01	2.220446049250313081e-16	3.077781565275152301e-02	2.220446049250313081e-16	2.220446049250313081e-16	2.220446049250313081e-16	3.571934298449146172e-02	2.220446049250313081e-16	3.026672615599385746e-02	9.883836249658728423e-02	7.260401593389864683e-02	2.220446049250313081e-16	3.015656272398420379e-02	2.220446049250313081e-16	8.801038545823838821e-02
6.045662464624162319e-02	2.220446049250313081e-16	7.322938843027371192e-03	2.220446049250313081e-16	2.220446049250313081e-16	1.070913328260550239e-02	1.387222919494217679e-02	2.420459749236531649e-02	4.530382314349400141e-02	5.102947549717259251e-02	2.150282073399549798e-01	2.141531946226132160e-02	1.149268646578897601e-01	1.033406224347568209e-01	3.667401136381791271e-02	2.645700790997563417e-02	2.220446049250313081e-16	2.220446049250313081e-16	4.958587419021995291e-02	9.943931005284720182e-03	2.220446049250313081e-16	2.220446049250313081e-16	1.199834947900550314e-01	2.220446049250313081e-16	3.456777277812263932e-02	2.220446049250313081e-16	4.854820809209761667e-02	2.231830293886251371e-02	3.919973281717797214e-02	4.218240125528127660e-02
5.488702910904499216e-02	3.528091883213574365e-02	2.220446049250313081e-16	2.220446049250313081e-16	1.045395356103277600e-02	2.220446049250313081e-16	2.220446049250313081e-16	2.223559974530315425e-02	5.600703143306885040e-02	2.220446049250313081e-16	3.257151418977013435e-01	2.220446049250313081e-16	2.220446049250313081e-16	1.014798583168664142e-01	1.488416642059916216e-02	2.220446049250313081e-16	1.027555896277491942e-01	2.220446049250313081e-16	1.005115607038616944e-02	1.036226671107027706e-03	5.815994769496429101e-02	5.015158949548368522e-02	2.220446049250313081e-16	5.876493533765422134e-02	4.737111414269262050e-02	2.093062724220912107e-02	2.220446049250313081e-16	3.278176017925408386e-02	2.220446049250313081e-16	3.035657400829471636e-02
7.438043092969880143e-02	9.750356888120120802e-03	2.334573953539148192e-02	4.893467934096872723e-02	2.309255816242730686e-02	1.922018965472666212e-05	3.881677730750638516e-02	2.220446049250313081e-16	2.220446049250313081e-16	5.762849432402460418e-04	1.238122178755296093e-01	1.016238884679410565e-01	6.972490148943487343e-02	7.422924390955584761e-03	6.854304948464677583e-02	2.220446049250313081e-16	1.659048258221459959e-02	2.220446049250313081e-16	3.375922522724141006e-02	8.067655298598566671e-02	2.220446049250313081e-16	2.220446049250313081e-16	1.799297148047631495e-02	2.220446049250313081e-16	2.220446049250313081e-16	4.302175311409198177e-02	3.071558291666474927e-02	2.220446049250313081e-16	1.657213562954528985e-01	8.277627292500773504e-02
5.789180166616585133e-02	2.220446049250313081e-16	2.133955701248263503e-02	2.220446049250313081e-16	2.220446049250313081e-16	3.363842492561974762e-02	1.590404445741675638e-02	9.918196846749624193e-03	1.772916216668391637e-02	5.718006510264669363e-03	2.102637497749203221e-01	9.857950722400523821e-03	5.789403319875312953e-02	1.171536191523708664e-01	2.220446049250313081e-16	2.220446049250313081e-16	1.204886346828433832e-02	3.637027260162094960e-02	2.220446049250313081e-16	2.220446049250313081e-16	2.220446049250313081e-16	2.220446049250313081e-16	8.616781552356150842e-02	2.220446049250313081e-16	8.627160664419110392e-02	9.829177500714842558e-03	2.671213725198567923e-02	7.941022220826360334e-02	8.675901079111832115e-02	6.700061860150292870e-02
4.521411999923688474e-02	3.810219800515665667e-02	9.791579043341153143e-02	1.468750308051840030e-02	2.220446049250313081e-16	2.220446049250313081e-16	2.220446049250313081e-16	2.220446049250313081e-16	2.220446049250313081e-16	2.220446049250313081e-16	1.127336370152566269e-01	4.332197109962507395e-04	2.220446049250313081e-16	9.985597331621863526e-02	2.220446049250313081e-16	3.904796499322129438e-02	6.257688005878908610e-02	1.802928038667981139e-02	2.220446049250313081e-16	2.220446049250313081e-16	6.110377243634575184e-02	2.220446049250313081e-16	5.161092839522765652e-02	2.220446049250313081e-16	1.181245752323262510e-01	1.642833612769982118e-02	2.220446049250313081e-16	7.634852168664130190e-02	2.220446049250313081e-16	4.557088764610001119e-02
1.253430631343912041e-02	6.597894982009744336e-04	2.220446049250313081e-16	1.375770397644617525e-02	1.217387578990525125e-03	2.220446049250313081e-16	9.146388957090075683e-03	3.902368739013790944e-02	2.220446049250313081e-16	2.220446049250313081e-16	3.619221784175084000e-01	5.185326380740288427e-02	2.220446049250313081e-16	4.708174605900896162e-03	2.220446049250313081e-16	2.220446049250313081e-16	2.220446049250313081e-16	2.220446049250313081e-16	5.180918616207953048e-02	2.220446049250313081e-16	1.298217883745183101e-03	6.019437635298514611e-01	9.025586547396527784e-03	2.154218104289334565e-02	2.220446049250313081e-16	5.338523021281053188e-02	2.220446049250313081e-16	8.253055717541148487e-03	2.220446049250313081e-16	1.680508714111761670e-01
6.944865862493465603e-02	2.220446049250313081e-16	3.784003986653378115e-03	2.898434103646536746e-03	2.220446049250313081e-16	2.220446049250313081e-16	8.239005000612925622e-02	1.741640051491389956e-03	2.220446049250313081e-16	2.220446049250313081e-16	3.259617801213874899e-01	2.220446049250313081e-16	4.539445000422837745e-02	5.616428847997868151e-02	9.990564509962504558e-02	2.220446049250313081e-16	2.753009659216692356e-02	7.155068225305710738e-02	1.597498694137757620e-03	2.309393815264152924e-03	4.628391890744616710e-02	8.792486720066446104e-03	2.220446049250313081e-16	5.249955913095295801e-02	2.220446049250313081e-16	5.984847469380980001e-02	2.601444086872099770e-02	4.562662662792783125e-02	2.220446049250313081e-16	7.170036298810997244e-02
6.967227908815311344e-02	2.220446049250313081e-16	5.882020629160822356e-03	6.118971627490693479e-04	8.969166785964287130e-04	2.220446049250313081e-16	2.220446049250313081e-16	2.728698035579202666e-02	3.523966353052369882e-02	2.350810582107199648e-02	3.356404814425580363e-01	2.527519223708816348e-02	9.777792580317192297e-03	5.727878301099768171e-02	2.220446049250313081e-16	3.135164748691320058e-02	1.170824083654623156e-02	6.860059803870773021e-02	1.142579335430493961e-02	3.094249754082707931e-04	4.975552609225138145e-02	1.697316047032939451e-02	1.068889145804891201e-02	7.613342251867164651e-03	5.085928483762566094e-02	5.510818718808553618e-02	3.205616472884603024e-02	6.607224027271002553e-02	2.220446049250313081e-16	1.181709405773473665e-01
6.285406293673685696e-02	6.719915314552626917e-03	7.269752195801428875e-03	2.220446049250313081e-16	4.516943334155009045e-03	6.444694395933177333e-02	1.104286002835826314e-01	8.024033451379402899e-04	5.085449505052892089e-02	2.220446049250313081e-16	3.352609981794099081e-01	1.682854272379492866e-02	5.000820063886551002e-03	2.431791321994328237e-02	2.220446049250313081e-16	2.220446049250313081e-16	2.220446049250313081e-16	9.567224651700577398e-02	2.847317402171984854e-02	2.220446049250313081e-16	1.296112154121905891e-01	4.588803023231052304e-03	2.220446049250313081e-16	1.006515505395238867e-02	5.808179795361916205e-03	2.220446049250313081e-16	1.233032141502091172e-02	2.995264936935123495e-02	8.254460812500061945e-03	7.223175879154043744e-02
4.881212422036547427e-02	2.220446049250313081e-16	2.498130316931942985e-02	2.220446049250313081e-16	1.987901285267214616e-02	5.698459341795761302e-03	2.220446049250313081e-16	1.460394059368880573e-02	2.064530131355568343e-01	5.215212628787833926e-02	2.747071712113346997e-01	2.220446049250313081e-16	2.220446049250313081e-16	5.084400503133698970e-03	2.220446049250313081e-16	7.921103557024172792e-02	4.431569867957938641e-02	2.220446049250313081e-16	2.053377995947900866e-02	2.220446049250313081e-16	6.785693721236130127e-02	2.220446049250313081e-16	2.220446049250313081e-16	4.173206956105863369e-02	2.812906421847242988e-02	3.129070227634589418e-02	2.220446049250313081e-16	2.220446049250313081e-16	2.220446049250313081e-16	1.905688926689607376e-01
6.379323456555111016e-02	2.220446049250313081e-16	2.220446049250313081e-16	8.275361246254361869e-02	2.220446049250313081e-16	6.112444157159918623e-02	5.480886388287850575e-02	3.781597261077150607e-02	2.220446049250313081e-16	9.483128328695061143e-03	2.795081925166436609e-01	2.220446049250313081e-16	2.220446049250313081e-16	3.662444749313201187e-02	1.280760086278272779e-02	7.676878044229003273e-02	2.220446049250313081e-16	3.271051582771581506e-02	2.220446049250313081e-16	2.220446049250313081e-16	9.379254090313121628e-02	2.220446049250313081e-16	6.126550186398239256e-02	2.220446049250313081e-16	2.220446049250313081e-16	1.451689520398783892e-02	2.220446049250313081e-16	9.574727498502626222e-03	2.166179931964218666e-02	7.436075197867876574e-02
6.523662290566759059e-02	9.561617784227149919e-03	1.131859071092006230e-02	2.220446049250313081e-16	6.705358777547886992e-03	2.099076839632165251e-02	7.994541825555158410e-02	2.220446049250313081e-16	2.220446049250313081e-16	2.220446049250313081e-16	3.349377324548895030e-01	2.220446049250313081e-16	9.671166666576911861e-03	6.807652304015199274e-03	2.425992447335991939e-02	5.668316586030040100e-02	2.369078765243802162e-02	3.110720524883460111e-02	4.894995946254947217e-02	2.220446049250313081e-16	1.689528736264314657e-01	2.220446049250313081e-16	2.220446049250313081e-16	4.279150726158725826e-02	2.220446049250313081e-16	1.069033398103927911e-02	6.222853602437995735e-02	2.220446049250313081e-16	2.220446049250313081e-16	1.048568283449366756e-01
6.947832701223474738e-02	2.220446049250313081e-16	1.324248173274963913e-02	3.540646644581452174e-02	8.197022322321614873e-02	2.220446049250313081e-16	6.731816421183982324e-02	2.220446049250313081e-16	2.220446049250313081e-16	2.220446049250313081e-16	2.032182381612790689e-01	2.220446049250313081e-16	7.270313413388699610e-03	5.369567633358295067e-02	2.220446049250313081e-16	1.993923196130831521e-01	1.754869129738249878e-02	2.220446049250313081e-16	2.220446049250313081e-16	2.220446049250313081e-16	2.220446049250313081e-16	2.220446049250313081e-16	2.384897146051019948e-02	2.220446049250313081e-16	4.337783900618372157e-02	8.165007116386935326e-02	2.220446049250313081e-16	2.220446049250313081e-16	2.220446049250313081e-16	1.291027506352762366e-01
6.692302569851156513e-02	2.220446049250313081e-16	4.602333097572150478e-02	2.800106788708250569e-02	2.220446049250313081e-16	2.220446049250313081e-16	2.941886008294261265e-02	2.220446049250313081e-16	9.604526129535866791e-03	2.220446049250313081e-16	2.170977934270693632e-01	6.096896413940267045e-02	1.422261180357706732e-02	7.212804794561145094e-02	2.220446049250313081e-16	1.153934037763006126e-02	2.220446049250313081e-16	2.220446049250313081e-16	2.881934828963840164e-02	9.500066324342299265e-03	1.380859873836341213e-02	2.220446049250313081e-16	4.520904908344398898e-02	7.206985499082931013e-02	2.220446049250313081e-16	3.281970481266670292e-02	2.220446049250313081e-16	6.824246065937811245e-02	1.763096220680230621e-03	1.682253611773262270e-01
7.082025534933557298e-02	2.841064044526470100e-03	2.292727939293118591e-02	2.220446049250313081e-16	1.792415128526670537e-02	1.502382204202515684e-02	1.289821207452966079e-01	3.305797417723595265e-04	5.162948665560462315e-03	2.220446049250313081e-16	2.540228692439344127e-01	1.236074144363464959e-02	2.220446049250313081e-16	3.340302084032539809e-02	2.220446049250313081e-16	3.920796565719705112e-02	1.584175064305051381e-02	2.220446049250313081e-16	2.220446049250313081e-16	2.220446049250313081e-16	6.298207635803905469e-02	1.326903411046671463e-02	7.430620947786550912e-02	1.609478328898359886e-02	2.220446049250313081e-16	1.013651673784213836e-01	2.220446049250313081e-16	2.220446049250313081e-16	5.856193073613793348e-02	1.473679098264380205e-01
5.123816797450300720e-02	2.220446049250313081e-16	3.267308332073473598e-02	2.776969913454312849e-02	2.220446049250313081e-16	2.220446049250313081e-16	4.753954298978743664e-02	6.966846768077934217e-03	2.220446049250313081e-16	4.943590924249964200e-03	2.465525740292837942e-01	2.220446049250313081e-16	2.220446049250313081e-16	8.143833654188786797e-02	2.220446049250313081e-16	5.105728196942969227e-02	2.220446049250313081e-16	2.220446049250313081e-16	2.220446049250313081e-16	7.228617091803495043e-02	1.295625480520575523e-01	2.220446049250313081e-16	7.224284293627855624e-02	2.220446049250313081e-16	1.449287576539794349e-02	9.136957003491137652e-02	2.220446049250313081e-16	3.804501694204220907e-02	2.286082110148902197e-02	1.121065337635917536e-01
5.956303206459896693e-02	2.220446049250313081e-16	6.646621958805531971e-02	1.329573057542797043e-04	5.730842835541565677e-02	2.220446049250313081e-16	6.583150696601802743e-02	2.220446049250313081e-16	3.380275308828610548e-02	1.039785551833071267e-02	2.313301955139169253e-01	4.936646427819584709e-03	2.220446049250313081e-16	4.455521692167825620e-02	2.220446049250313081e-16	1.536423298166607609e-01	2.220446049250313081e-16	9.379454635406800703e-03	2.220446049250313081e-16	1.053649362952895421e-02	1.288966343520160929e-01	1.383588242787023130e-02	2.220446049250313081e-16	2.836989473532769077e-02	4.194812651308351889e-03	6.302212399858109215e-02	1.737507294059055865e-02	3.194376785725368956e-02	2.220446049250313081e-16	7.339876177792165057e-02
6.170115726201395173e-02	5.402218828021027042e-03	1.164834119397018253e-01	2.220446049250313081e-16	2.062386333037135016e-03	2.220446049250313081e-16	3.354266337803001735e-02	2.220446049250313081e-16	2.220446049250313081e-16	3.837072540210169358e-02	6.433534376534427723e-02	2.895313025702069346e-02	3.411737250204436786e-03	2.220446049250313081e-16	1.055655233910522128e-01	2.220446049250313081e-16	2.220446049250313081e-16	2.220446049250313081e-16	2.970195101243701744e-02	1.193684444205892342e-01	2.220446049250313081e-16	2.220446049250313081e-16	1.200717459455273861e-01	2.220446049250313081e-16	8.349949124114375634e-03	9.357714179411320832e-02	2.220446049250313081e-16	6.976210883095618209e-02	1.121709678818912960e-02	4.903720690608716348e-02
5.887743064503929424e-02	2.220446049250313081e-16	1.290727805711864296e-01	2.376042533902531645e-03	2.064288930059915862e-03	4.350288262293191405e-03	3.905113020537632346e-02	2.220446049250313081e-16	2.220446049250313081e-16	2.220446049250313081e-16	2.220446049250313081e-16	9.463592641667486344e-03	4.864989623331140989e-02	7.217940797045350673e-03	6.450407217816424288e-02	1.060299424129826362e-02	2.220446049250313081e-16	2.220446049250313081e-16	3.306602279630298930e-02	1.274912348769726145e-01	2.220446049250313081e-16	2.220446049250313081e-16	1.081075571451339812e-01	3.200037452744579000e-03	2.220446049250313081e-16	1.114343484032304515e-01	2.220446049250313081e-16	2.277126532175122869e-02	2.220446049250313081e-16	1.071510822603262136e-01
6.111940037671664827e-02	2.220446049250313081e-16	1.156889959878120433e-01	8.135342993191583064e-03	3.987404025626212038e-03	5.440294957402349446e-02	9.470042940320690106e-02	2.220446049250313081e-16	2.220446049250313081e-16	1.221826231667344845e-02	2.220446049250313081e-16	3.579725869156419218e-04	2.182298584590442597e-02	6.011769605581966658e-03	2.981135419226358177e-02	1.222480283349308833e-01	2.220446049250313081e-16	2.220446049250313081e-16	2.496303176329421267e-02	2.220446049250313081e-16	2.220446049250313081e-16	1.484228353173486052e-02	1.169506408497176381e-01	2.220446049250313081e-16	4.122943564734738581e-02	7.873339183605641833e-02	3.963921967647436595e-02	2.220446049250313081e-16	2.773772548412625771e-02	7.573728890890263354e-02
5.870638009561682247e-02	3.595783151602582883e-05	1.437594774484693971e-01	4.854304288728249900e-03	2.220446049250313081e-16	1.665237884564393575e-02	9.664617454298515820e-03	2.220446049250313081e-16	2.220446049250313081e-16	2.220446049250313081e-16	3.081733155814006184e-02	1.755163260816068604e-02	2.040006972192394755e-02	2.220446049250313081e-16	2.037564083086360750e-02	2.220446049250313081e-16	2.220446049250313081e-16	2.220446049250313081e-16	2.220446049250313081e-16	3.481008044376775884e-02	2.383399136273267258e-02	2.220446049250313081e-16	1.045704310114551061e-01	2.670635636564043860e-02	1.128379106952858840e-01	1.108074188468876342e-01	2.220446049250313081e-16	8.628153312214763282e-02	2.220446049250313081e-16	3.623073965398592583e-02
5.990967108697026200e-02	2.220446049250313081e-16	1.251781153705371075e-01	1.439601721078451364e-02	2.220446049250313081e-16	1.717233002939412556e-02	3.477592971684338730e-02	5.685223720673505780e-04	2.220446049250313081e-16	1.667051302913927224e-02	2.220446049250313081e-16	3.280840279388752556e-02	1.583131365218818157e-02	2.220446049250313081e-16	9.129243940786452294e-02	1.511385832112598915e-01	2.220446049250313081e-16	1.466057979679729045e-04	7.944457991641867833e-02	1.557858599678944378e-03	2.220446049250313081e-16	2.280099339983192655e-02	1.781700765525813246e-01	2.611122519166068218e-02	1.458514788216259267e-02	3.388093371017943112e-02	2.255861228652709938e-02	2.220446049250313081e-16	6.507402828759137337e-02	1.223197031392857063e-02
5.385111040434498869e-02	2.220446049250313081e-16	1.318253018580978764e-01	2.220446049250313081e-16	2.220446049250313081e-16	2.220446049250313081e-16	2.506389800560047607e-02	2.220446049250313081e-16	2.220446049250313081e-16	5.667035456398058363e-02	9.477777775338584731e-03	2.220446049250313081e-16	2.220446049250313081e-16	2.220446049250313081e-16	5.514969901142206810e-02	9.065864626947382765e-02	2.220446049250313081e-16	2.220446049250313081e-16	9.302233387271119369e-02	2.179613891928358291e-02	3.431884321043457420e-02	2.220446049250313081e-16	1.350721829914322825e-01	1.857967054712816868e-02	3.265062597174254316e-02	4.131370166814096745e-02	2.220446049250313081e-16	4.979263202265367394e-02	4.475248608859200977e-02	8.672400882019906665e-02
5.901015477463445597e-02	2.220446049250313081e-16	1.267007892023149507e-01	2.220446049250313081e-16	2.938821773380444549e-02	5.681478949495395725e-02	2.220446049250313081e-16	2.220446049250313081e-16	2.220446049250313081e-16	1.776386081602357447e-02	1.802402798481654925e-02	8.309411811331744030e-03	2.220446049250313081e-16	1.405062272134487318e-02	2.220446049250313081e-16	5.174146296318291038e-02	1.642349654527455391e-02	2.220446049250313081e-16	3.159684930792638902e-02	2.220446049250313081e-16	2.886811431918117829e-02	2.220446049250313081e-16	1.237939606282473098e-01	2.220446049250313081e-16	9.932649741248777975e-02	3.751080777901294461e-02	8.858489632782312606e-02	3.050292746148516865e-02	2.220446049250313081e-16	7.664936378997297406e-02
5.518889246037414487e-02	2.220446049250313081e-16	1.169319488282921649e-01	2.220446049250313081e-16	8.894624509231077725e-02	2.220446049250313081e-16	9.770260382202676508e-02	2.220446049250313081e-16	2.220446049250313081e-16	2.220446049250313081e-16	6.741823881816580780e-03	2.220446049250313081e-16	8.911355158385838443e-03	2.220446049250313081e-16	1.031370963858145862e-01	1.982251573936052169e-01	2.033887845110211867e-02	1.010944263608516865e-02	4.016756893683812168e-02	1.854905078178047811e-02	2.220446049250313081e-16	1.904477388298678880e-02	1.279219956058941232e-01	2.220446049250313081e-16	1.142061522270931481e-02	3.743660842418661261e-02	4.914840819153104556e-02	2.628852196202119754e-02	2.220446049250313081e-16	4.856061374753288897e-04
6.349770472811486210e-02	2.296608198384053612e-02	1.068305985670113534e-01	2.220446049250313081e-16	2.396135852476520903e-02	2.220446049250313081e-16	2.220446049250313081e-16	2.220446049250313081e-16	1.280700144498490498e-03	2.220446049250313081e-16	4.617593572611332353e-02	2.220446049250313081e-16	7.695506503822118101e-03	2.617645930077291266e-04	1.416471601975992645e-01	2.220446049250313081e-16	2.220446049250313081e-16	1.235157488942964857e-02	3.685086821333135145e-04	8.553699752381688226e-02	3.336082925453980053e-02	2.220446049250313081e-16	1.331177331644718131e-01	7.938883372373348180e-02	4.405695098800291309e-02	2.777265206930761704e-02	2.220446049250313081e-16	1.151405604392854720e-01	2.220446049250313081e-16	2.220446049250313081e-16
4.868720852024067958e-02	2.220446049250313081e-16	1.261278193168628159e-01	2.220446049250313081e-16	2.220446049250313081e-16	2.220446049250313081e-16	2.309853341220100692e-02	2.220446049250313081e-16	2.220446049250313081e-16	1.964471787118857518e-02	2.220446049250313081e-16	2.220446049250313081e-16	3.049078219158974506e-02	2.220446049250313081e-16	1.056907714480196381e-01	2.343117868144735938e-01	2.220446049250313081e-16	6.694884319052790689e-02	8.197723818656850459e-02	2.213909505041488680e-03	2.220446049250313081e-16	4.842509241098644224e-02	1.076157588002937260e-01	4.796068188390444770e-02	3.775986403100972666e-02	4.206525437299225498e-03	2.409765701582545702e-02	9.135225263035530452e-02	2.220446049250313081e-16	2.220446049250313081e-16
